wellbore_id,checkpoint_depth,target_25m,event_type,synthetic_data_used,feat_depth,feat_norm_depth,feat_similar_well_count,feat_best_similarity,feat_mean_similarity,feat_weighted_any_evidence,feat_weighted_mud_loss_evidence,feat_weighted_kick_evidence,feat_weighted_stuck_pipe_evidence,feat_high_confidence_event_count,feat_closest_event_distance
15/9-F-11 B,4375.0,0,NONE,False,4375.0,0.9172,23,68.6,67.68,0.0,0.0,0.0,0.0,0,245.0
15/9-F-11 B,4400.0,0,NONE,False,4400.0,0.9224,23,68.6,67.68,0.0,0.0,0.0,0.0,0,270.0
15/9-F-11 B,4425.0,0,NONE,False,4425.0,0.9277,23,68.6,67.68,0.0,0.0,0.0,0.0,0,295.0
15/9-F-11 B,4450.0,0,NONE,False,4450.0,0.9329,23,68.6,67.68,0.0,0.0,0.0,0.0,0,320.0
15/9-F-11 B,4475.0,0,NONE,False,4475.0,0.9382,23,68.6,67.68,0.0,0.0,0.0,0.0,0,345.0
15/9-F-11 B,4500.0,0,NONE,False,4500.0,0.9434,23,68.6,67.68,0.0,0.0,0.0,0.0,0,370.0
15/9-F-11 B,4525.0,0,NONE,False,4525.0,0.9486,23,68.6,67.68,0.0,0.0,0.0,0.0,0,395.0
15/9-F-11 B,4550.0,0,NONE,False,4550.0,0.9539,23,68.6,67.68,0.0,0.0,0.0,0.0,0,420.0
15/9-F-11 B,4575.0,0,NONE,False,4575.0,0.9591,23,68.6,67.68,0.0,0.0,0.0,0.0,0,445.0
15/9-F-11 B,4600.0,0,NONE,False,4600.0,0.9644,23,68.6,67.68,0.0,0.0,0.0,0.0,0,470.0
15/9-F-11 B,4625.0,0,NONE,False,4625.0,0.9696,23,68.6,67.68,0.0,0.0,0.0,0.0,0,495.0
15/9-F-11 B,4650.0,0,NONE,False,4650.0,0.9748,23,68.6,67.68,0.0,0.0,0.0,0.0,0,520.0
15/9-F-11 B,4675.0,0,NONE,False,4675.0,0.9801,23,68.6,67.68,0.0,0.0,0.0,0.0,0,545.0
15/9-F-11 B,4700.0,0,NONE,False,4700.0,0.9853,23,68.6,67.68,0.0,0.0,0.0,0.0,0,570.0
15/9-F-11 B,4725.0,1,MUD_LOSS,False,4725.0,0.9906,23,68.6,67.68,0.0,0.0,0.0,0.0,0,575.0
15/9-F-11 B,4750.0,0,NONE,False,4750.0,0.9958,23,68.6,67.68,0.0,0.0,0.0,0.0,0,550.0
15/9-F-11 T2,50.0,0,NONE,False,50.0,0.011,23,68.67,67.55,4.0043,0.6867,0.0,3.3176,6,0.0
15/9-F-11 T2,75.0,0,NONE,False,75.0,0.0164,23,68.67,67.55,4.0485,2.0601,0.0,1.9884,6,5.0
15/9-F-11 T2,100.0,0,NONE,False,100.0,0.0219,23,68.67,67.55,3.3988,3.3988,0.0,0.0,5,2.0
15/9-F-11 T2,125.0,0,NONE,False,125.0,0.0274,23,68.67,67.55,6.0099,6.0099,0.0,0.0,9,0.6
15/9-F-11 T2,150.0,0,NONE,False,150.0,0.0329,23,68.67,67.55,6.0004,6.0004,0.0,0.0,9,0.1
15/9-F-11 T2,175.0,0,NONE,False,175.0,0.0384,23,68.67,67.55,2.6079,1.9852,0.0,0.6227,4,3.0
15/9-F-11 T2,200.0,0,NONE,False,200.0,0.0438,23,68.67,67.55,2.6521,2.0294,0.0,0.6227,4,18.0
15/9-F-11 T2,225.0,0,NONE,False,225.0,0.0493,23,68.67,67.55,4.6987,4.6987,0.0,0.0,7,7.0
15/9-F-11 T2,250.0,0,NONE,False,250.0,0.0548,23,68.67,67.55,4.5707,4.5707,0.0,0.0,7,1.0
15/9-F-11 T2,275.0,0,NONE,False,275.0,0.0603,23,68.67,67.55,3.1591,3.1591,0.0,0.0,5,11.6
15/9-F-11 T2,300.0,0,NONE,False,300.0,0.0658,23,68.67,67.55,2.5783,1.9137,0.6646,0.0,4,7.0
15/9-F-11 T2,325.0,0,NONE,False,325.0,0.0712,23,68.67,67.55,0.6646,0.0,0.6646,0.0,1,15.0
15/9-F-11 T2,350.0,0,NONE,False,350.0,0.0767,23,68.67,67.55,0.0,0.0,0.0,0.0,0,40.0
15/9-F-11 T2,375.0,0,NONE,False,375.0,0.0822,23,68.67,67.55,0.0,0.0,0.0,0.0,0,65.0
15/9-F-11 T2,400.0,0,NONE,False,400.0,0.0877,23,68.67,67.55,0.0,0.0,0.0,0.0,0,90.0
15/9-F-11 T2,425.0,0,NONE,False,425.0,0.0932,23,68.67,67.55,0.0,0.0,0.0,0.0,0,115.0
15/9-F-11 T2,450.0,0,NONE,False,450.0,0.0986,23,68.67,67.55,0.0,0.0,0.0,0.0,0,128.0
15/9-F-11 T2,475.0,0,NONE,False,475.0,0.1041,23,68.67,67.55,0.0,0.0,0.0,0.0,0,103.0
15/9-F-11 T2,500.0,0,NONE,False,500.0,0.1096,23,68.67,67.55,0.0,0.0,0.0,0.0,0,78.0
15/9-F-11 T2,525.0,0,NONE,False,525.0,0.1151,23,68.67,67.55,0.0,0.0,0.0,0.0,0,53.0
15/9-F-11 T2,550.0,0,NONE,False,550.0,0.1206,23,68.67,67.55,0.0,0.0,0.0,0.0,0,28.0
15/9-F-11 T2,575.0,0,NONE,False,575.0,0.126,23,68.67,67.55,0.6227,0.6227,0.0,0.0,1,3.0
15/9-F-11 T2,600.0,0,NONE,False,600.0,0.1315,23,68.67,67.55,1.2873,1.2873,0.0,0.0,2,10.0
15/9-F-11 T2,625.0,0,NONE,False,625.0,0.137,23,68.67,67.55,1.2621,0.6646,0.0,0.5975,2,12.0
15/9-F-11 T2,650.0,0,NONE,False,650.0,0.1425,23,68.67,67.55,0.5975,0.0,0.0,0.5975,1,13.0
15/9-F-11 T2,675.0,0,NONE,False,675.0,0.148,23,68.67,67.55,0.6227,0.6227,0.0,0.0,1,10.0
15/9-F-11 T2,700.0,0,NONE,False,700.0,0.1534,23,68.67,67.55,0.6227,0.6227,0.0,0.0,1,15.0
15/9-F-11 T2,725.0,0,NONE,False,725.0,0.1589,23,68.67,67.55,0.0,0.0,0.0,0.0,0,29.3
15/9-F-11 T2,750.0,0,NONE,False,750.0,0.1644,23,68.67,67.55,0.6646,0.6646,0.0,0.0,1,4.3
15/9-F-11 T2,775.0,0,NONE,False,775.0,0.1699,23,68.67,67.55,1.0607,0.6646,0.0,0.3961,2,18.1
15/9-F-11 T2,800.0,0,NONE,False,800.0,0.1754,23,68.67,67.55,0.3961,0.0,0.0,0.3961,1,6.9
15/9-F-11 T2,825.0,0,NONE,False,825.0,0.1808,23,68.67,67.55,3.3123,3.3123,0.0,0.0,7,4.0
15/9-F-11 T2,850.0,0,NONE,False,850.0,0.1863,23,68.67,67.55,4.6553,4.6553,0.0,0.0,9,2.0
15/9-F-11 T2,875.0,0,NONE,False,875.0,0.1918,23,68.67,67.55,5.6986,5.6986,0.0,0.0,9,3.0
15/9-F-11 T2,900.0,0,NONE,False,900.0,0.1973,23,68.67,67.55,5.6848,5.6848,0.0,0.0,9,0.0
15/9-F-11 T2,925.0,0,NONE,False,925.0,0.2028,23,68.67,67.55,4.036,4.036,0.0,0.0,7,5.0
15/9-F-11 T2,950.0,0,NONE,False,950.0,0.2082,23,68.67,67.55,1.3776,1.3776,0.0,0.0,3,20.0
15/9-F-11 T2,975.0,0,NONE,False,975.0,0.2137,23,68.67,67.55,0.6227,0.6227,0.0,0.0,1,25.0
15/9-F-11 T2,1000.0,0,NONE,False,1000.0,0.2192,23,68.67,67.55,0.6227,0.6227,0.0,0.0,1,0.0
15/9-F-11 T2,1025.0,0,NONE,False,1025.0,0.2247,23,68.67,67.55,5.0058,5.0058,0.0,0.0,12,25.0
15/9-F-11 T2,1050.0,0,NONE,False,1050.0,0.2302,23,68.67,67.55,4.3831,4.3831,0.0,0.0,11,0.0
15/9-F-11 T2,1075.0,0,NONE,False,1075.0,0.2356,23,68.67,67.55,4.3831,4.3831,0.0,0.0,11,25.0
15/9-F-11 T2,1100.0,0,NONE,False,1100.0,0.2411,23,68.67,67.55,0.4592,0.4592,0.0,0.0,1,20.0
15/9-F-11 T2,1125.0,0,NONE,False,1125.0,0.2466,23,68.67,67.55,0.4592,0.4592,0.0,0.0,1,5.0
15/9-F-11 T2,1150.0,0,NONE,False,1150.0,0.2521,23,68.67,67.55,0.0,0.0,0.0,0.0,0,30.0
15/9-F-11 T2,1175.0,0,NONE,False,1175.0,0.2576,23,68.67,67.55,0.0,0.0,0.0,0.0,0,55.0
15/9-F-11 T2,1200.0,0,NONE,False,1200.0,0.263,23,68.67,67.55,0.0,0.0,0.0,0.0,0,38.0
15/9-F-11 T2,1225.0,0,NONE,False,1225.0,0.2685,23,68.67,67.55,0.656,0.0,0.0,0.656,1,13.0
15/9-F-11 T2,1250.0,0,NONE,False,1250.0,0.274,23,68.67,67.55,0.656,0.0,0.0,0.656,1,12.0
15/9-F-11 T2,1275.0,0,NONE,False,1275.0,0.2795,23,68.67,67.55,0.5975,0.0,0.0,0.5975,1,5.6
15/9-F-11 T2,1300.0,0,NONE,False,1300.0,0.285,23,68.67,67.55,1.9709,1.3734,0.0,0.5975,3,13.7
15/9-F-11 T2,1325.0,0,NONE,False,1325.0,0.2904,23,68.67,67.55,1.3734,1.3734,0.0,0.0,2,4.0
15/9-F-11 T2,1350.0,0,NONE,False,1350.0,0.2959,23,68.67,67.55,4.4774,3.8204,0.0,0.657,7,4.0
15/9-F-11 T2,1375.0,0,NONE,False,1375.0,0.3014,23,68.67,67.55,5.1344,3.8204,0.0,1.314,8,6.0
15/9-F-11 T2,1400.0,0,NONE,False,1400.0,0.3069,23,68.67,67.55,0.657,0.0,0.0,0.657,1,19.0
15/9-F-11 T2,1425.0,0,NONE,False,1425.0,0.3124,23,68.67,67.55,0.0,0.0,0.0,0.0,0,35.0
15/9-F-11 T2,1450.0,0,NONE,False,1450.0,0.3178,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,10.0
15/9-F-11 T2,1475.0,0,NONE,False,1475.0,0.3233,23,68.67,67.55,1.1368,0.5684,0.0,0.5684,2,15.0
15/9-F-11 T2,1500.0,0,NONE,False,1500.0,0.3288,23,68.67,67.55,0.5684,0.0,0.0,0.5684,1,7.0
15/9-F-11 T2,1525.0,0,NONE,False,1525.0,0.3343,23,68.67,67.55,0.6736,0.0,0.0,0.6736,1,7.0
15/9-F-11 T2,1550.0,0,NONE,False,1550.0,0.3398,23,68.67,67.55,0.6736,0.0,0.0,0.6736,1,18.0
15/9-F-11 T2,1575.0,0,NONE,False,1575.0,0.3452,23,68.67,67.55,0.0,0.0,0.0,0.0,0,43.0
15/9-F-11 T2,1600.0,0,NONE,False,1600.0,0.3507,23,68.67,67.55,0.0,0.0,0.0,0.0,0,61.0
15/9-F-11 T2,1625.0,0,NONE,False,1625.0,0.3562,23,68.67,67.55,0.0,0.0,0.0,0.0,0,36.0
15/9-F-11 T2,1650.0,0,NONE,False,1650.0,0.3617,23,68.67,67.55,0.6227,0.0,0.0,0.6227,1,11.0
15/9-F-11 T2,1675.0,0,NONE,False,1675.0,0.3672,23,68.67,67.55,0.6227,0.0,0.0,0.6227,1,14.0
15/9-F-11 T2,1700.0,0,NONE,False,1700.0,0.3726,23,68.67,67.55,0.0,0.0,0.0,0.0,0,39.0
15/9-F-11 T2,1725.0,0,NONE,False,1725.0,0.3781,23,68.67,67.55,0.0,0.0,0.0,0.0,0,39.0
15/9-F-11 T2,1750.0,0,NONE,False,1750.0,0.3836,23,68.67,67.55,0.6736,0.6736,0.0,0.0,1,14.0
15/9-F-11 T2,1775.0,0,NONE,False,1775.0,0.3891,23,68.67,67.55,0.6736,0.6736,0.0,0.0,1,11.0
15/9-F-11 T2,1800.0,0,NONE,False,1800.0,0.3946,23,68.67,67.55,0.0,0.0,0.0,0.0,0,36.0
15/9-F-11 T2,1825.0,0,NONE,False,1825.0,0.4,23,68.67,67.55,0.0,0.0,0.0,0.0,0,42.0
15/9-F-11 T2,1850.0,0,NONE,False,1850.0,0.4055,23,68.67,67.55,0.656,0.656,0.0,0.0,1,17.0
15/9-F-11 T2,1875.0,0,NONE,False,1875.0,0.411,23,68.67,67.55,1.2787,0.656,0.0,0.6227,2,2.0
15/9-F-11 T2,1900.0,0,NONE,False,1900.0,0.4165,23,68.67,67.55,0.6227,0.0,0.0,0.6227,1,23.0
15/9-F-11 T2,1925.0,0,NONE,False,1925.0,0.422,23,68.67,67.55,0.0,0.0,0.0,0.0,0,48.0
15/9-F-11 T2,1950.0,0,NONE,False,1950.0,0.4274,23,68.67,67.55,0.0,0.0,0.0,0.0,0,73.0
15/9-F-11 T2,1975.0,0,NONE,False,1975.0,0.4329,23,68.67,67.55,0.0,0.0,0.0,0.0,0,59.0
15/9-F-11 T2,2000.0,0,NONE,False,2000.0,0.4384,23,68.67,67.55,0.0,0.0,0.0,0.0,0,34.0
15/9-F-11 T2,2025.0,0,NONE,False,2025.0,0.4439,23,68.67,67.55,0.657,0.657,0.0,0.0,1,9.0
15/9-F-11 T2,2050.0,0,NONE,False,2050.0,0.4494,23,68.67,67.55,0.657,0.657,0.0,0.0,1,16.0
15/9-F-11 T2,2075.0,0,NONE,False,2075.0,0.4548,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,25.0
15/9-F-11 T2,2100.0,0,NONE,False,2100.0,0.4603,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,0.0
15/9-F-11 T2,2125.0,0,NONE,False,2125.0,0.4658,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,25.0
15/9-F-11 T2,2150.0,0,NONE,False,2150.0,0.4713,23,68.67,67.55,0.6379,0.6379,0.0,0.0,1,14.0
15/9-F-11 T2,2175.0,0,NONE,False,2175.0,0.4768,23,68.67,67.55,1.9031,1.2705,0.0,0.6326,3,11.0
15/9-F-11 T2,2200.0,0,NONE,False,2200.0,0.4822,23,68.67,67.55,2.5538,1.2886,0.0,1.2652,4,1.0
15/9-F-11 T2,2225.0,0,NONE,False,2225.0,0.4877,23,68.67,67.55,1.857,0.656,0.0,1.201,3,6.0
15/9-F-11 T2,2250.0,0,NONE,False,2250.0,0.4932,23,68.67,67.55,1.2244,0.656,0.0,0.5684,2,2.0
15/9-F-11 T2,2275.0,0,NONE,False,2275.0,0.4987,23,68.67,67.55,0.656,0.656,0.0,0.0,1,23.0
15/9-F-11 T2,2300.0,0,NONE,False,2300.0,0.5042,23,68.67,67.55,0.0,0.0,0.0,0.0,0,28.0
15/9-F-11 T2,2325.0,0,NONE,False,2325.0,0.5096,23,68.67,67.55,0.656,0.0,0.0,0.656,1,3.0
15/9-F-11 T2,2350.0,0,NONE,False,2350.0,0.5151,23,68.67,67.55,1.3301,0.0,0.0,1.3301,2,12.0
15/9-F-11 T2,2375.0,0,NONE,False,2375.0,0.5206,23,68.67,67.55,0.6741,0.0,0.0,0.6741,1,13.0
15/9-F-11 T2,2400.0,0,NONE,False,2400.0,0.5261,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,10.0
15/9-F-11 T2,2425.0,0,NONE,False,2425.0,0.5316,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,15.0
15/9-F-11 T2,2450.0,0,NONE,False,2450.0,0.537,23,68.67,67.55,0.0,0.0,0.0,0.0,0,39.2
15/9-F-11 T2,2475.0,0,NONE,False,2475.0,0.5425,23,68.67,67.55,0.6741,0.6741,0.0,0.0,1,14.2
15/9-F-11 T2,2500.0,0,NONE,False,2500.0,0.548,23,68.67,67.55,1.9195,1.9195,0.0,0.0,3,10.8
15/9-F-11 T2,2525.0,0,NONE,False,2525.0,0.5535,23,68.67,67.55,2.4908,2.4908,0.0,0.0,4,4.0
15/9-F-11 T2,2550.0,0,NONE,False,2550.0,0.559,23,68.67,67.55,4.4607,4.4607,0.0,0.0,7,15.0
15/9-F-11 T2,2575.0,0,NONE,False,2575.0,0.5644,23,68.67,67.55,5.1315,4.5014,0.0,0.6301,8,2.5
15/9-F-11 T2,2600.0,0,NONE,False,2600.0,0.5699,23,68.67,67.55,4.5709,3.9408,0.0,0.6301,7,2.0
15/9-F-11 T2,2625.0,0,NONE,False,2625.0,0.5754,23,68.67,67.55,3.3117,3.3117,0.0,0.0,5,9.0
15/9-F-11 T2,2650.0,0,NONE,False,2650.0,0.5809,23,68.67,67.55,3.8,3.8,0.0,0.0,6,0.3
15/9-F-11 T2,2675.0,0,NONE,False,2675.0,0.5864,23,68.67,67.55,4.383,4.383,0.0,0.0,7,1.0
15/9-F-11 T2,2700.0,0,NONE,False,2700.0,0.5918,23,68.67,67.55,1.24,1.24,0.0,0.0,2,22.7
15/9-F-11 T2,2725.0,0,NONE,False,2725.0,0.5973,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,17.0
15/9-F-11 T2,2750.0,0,NONE,False,2750.0,0.6028,23,68.67,67.55,1.8625,1.8625,0.0,0.0,3,8.0
15/9-F-11 T2,2775.0,0,NONE,False,2775.0,0.6083,23,68.67,67.55,1.9587,1.9587,0.0,0.0,3,0.0
15/9-F-11 T2,2800.0,0,NONE,False,2800.0,0.6138,23,68.67,67.55,1.3216,1.3216,0.0,0.0,2,18.2
15/9-F-11 T2,2825.0,0,NONE,False,2825.0,0.6192,23,68.67,67.55,2.6069,2.6069,0.0,0.0,4,2.0
15/9-F-11 T2,2850.0,0,NONE,False,2850.0,0.6247,23,68.67,67.55,3.2639,3.2639,0.0,0.0,5,0.0
15/9-F-11 T2,2875.0,0,NONE,False,2875.0,0.6302,23,68.67,67.55,4.597,4.597,0.0,0.0,7,1.0
15/9-F-11 T2,2900.0,0,NONE,False,2900.0,0.6357,23,68.67,67.55,3.285,3.285,0.0,0.0,5,15.0
15/9-F-11 T2,2925.0,0,NONE,False,2925.0,0.6412,23,68.67,67.55,1.8625,1.2254,0.0,0.6371,3,2.0
15/9-F-11 T2,2950.0,0,NONE,False,2950.0,0.6466,23,68.67,67.55,1.2055,0.5684,0.0,0.6371,2,23.0
15/9-F-11 T2,2975.0,0,NONE,False,2975.0,0.6521,23,68.67,67.55,1.7052,1.7052,0.0,0.0,3,8.0
15/9-F-11 T2,3000.0,0,NONE,False,3000.0,0.6576,23,68.67,67.55,2.2736,2.2736,0.0,0.0,4,17.0
15/9-F-11 T2,3025.0,0,NONE,False,3025.0,0.6631,23,68.67,67.55,2.3793,2.3793,0.0,0.0,4,0.0
15/9-F-11 T2,3050.0,0,NONE,False,3050.0,0.6686,23,68.67,67.55,4.6529,4.6529,0.0,0.0,8,3.0
15/9-F-11 T2,3075.0,0,NONE,False,3075.0,0.674,23,68.67,67.55,3.4686,3.4686,0.0,0.0,6,15.0
15/9-F-11 T2,3100.0,0,NONE,False,3100.0,0.6795,23,68.67,67.55,1.195,1.195,0.0,0.0,2,10.0
15/9-F-11 T2,3125.0,0,NONE,False,3125.0,0.685,23,68.67,67.55,0.0,0.0,0.0,0.0,0,35.0
15/9-F-11 T2,3150.0,0,NONE,False,3150.0,0.6905,23,68.67,67.55,0.5684,0.5684,0.0,0.0,1,11.0
15/9-F-11 T2,3175.0,0,NONE,False,3175.0,0.696,23,68.67,67.55,2.6036,2.6036,0.0,0.0,4,14.0
15/9-F-11 T2,3200.0,0,NONE,False,3200.0,0.7014,23,68.67,67.55,2.6731,2.6731,0.0,0.0,4,6.0
15/9-F-11 T2,3225.0,0,NONE,False,3225.0,0.7069,23,68.67,67.55,1.8623,1.2939,0.0,0.5684,3,18.0
15/9-F-11 T2,3250.0,0,NONE,False,3250.0,0.7124,23,68.67,67.55,1.7928,1.2244,0.0,0.5684,3,2.0
15/9-F-11 T2,3275.0,0,NONE,False,3275.0,0.7179,23,68.67,67.55,1.2551,1.2551,0.0,0.0,2,3.0
15/9-F-11 T2,3300.0,0,NONE,False,3300.0,0.7234,23,68.67,67.55,1.3427,1.3427,0.0,0.0,2,4.0
15/9-F-11 T2,3325.0,0,NONE,False,3325.0,0.7288,23,68.67,67.55,0.656,0.656,0.0,0.0,1,6.0
15/9-F-11 T2,3350.0,0,NONE,False,3350.0,0.7343,23,68.67,67.55,0.0,0.0,0.0,0.0,0,31.0
15/9-F-11 T2,3375.0,0,NONE,False,3375.0,0.7398,23,68.67,67.55,0.0,0.0,0.0,0.0,0,56.0
15/9-F-11 T2,3400.0,0,NONE,False,3400.0,0.7453,23,68.67,67.55,0.0,0.0,0.0,0.0,0,39.0
15/9-F-11 T2,3425.0,0,NONE,False,3425.0,0.7508,23,68.67,67.55,1.312,1.312,0.0,0.0,2,14.0
15/9-F-11 T2,3450.0,0,NONE,False,3450.0,0.7562,23,68.67,67.55,1.312,1.312,0.0,0.0,2,10.0
15/9-F-11 T2,3475.0,0,NONE,False,3475.0,0.7617,23,68.67,67.55,0.0,0.0,0.0,0.0,0,35.0
15/9-F-11 T2,3500.0,0,NONE,False,3500.0,0.7672,23,68.67,67.55,0.0,0.0,0.0,0.0,0,58.0
15/9-F-11 T2,3525.0,0,NONE,False,3525.0,0.7727,23,68.67,67.55,0.0,0.0,0.0,0.0,0,33.0
15/9-F-11 T2,3550.0,0,NONE,False,3550.0,0.7782,23,68.67,67.55,0.6379,0.0,0.0,0.6379,1,8.0
15/9-F-11 T2,3575.0,0,NONE,False,3575.0,0.7836,23,68.67,67.55,1.9328,1.2949,0.0,0.6379,3,6.0
15/9-F-11 T2,3600.0,0,NONE,False,3600.0,0.7891,23,68.67,67.55,1.2949,1.2949,0.0,0.0,2,19.0
15/9-F-11 T2,3625.0,0,NONE,False,3625.0,0.7946,23,68.67,67.55,0.657,0.657,0.0,0.0,1,7.0
15/9-F-11 T2,3650.0,0,NONE,False,3650.0,0.8001,23,68.67,67.55,5.8244,5.256,0.0,0.5684,9,10.0
15/9-F-11 T2,3675.0,0,NONE,False,3675.0,0.8056,23,68.67,67.55,5.8244,5.256,0.0,0.5684,9,7.5
15/9-F-11 T2,3700.0,0,NONE,False,3700.0,0.811,23,68.67,67.55,1.314,1.314,0.0,0.0,2,7.2
15/9-F-11 T2,3725.0,0,NONE,False,3725.0,0.8165,23,68.67,67.55,1.971,1.971,0.0,0.0,3,9.0
15/9-F-11 T2,3750.0,1,MUD_LOSS,False,3750.0,0.822,23,68.67,67.55,1.314,1.314,0.0,0.0,2,16.0
15/9-F-11 T2,3775.0,1,MUD_LOSS,False,3775.0,0.8275,23,68.67,67.55,1.2941,1.2941,0.0,0.0,2,7.0
15/9-F-11 T2,3800.0,0,NONE,False,3800.0,0.833,23,68.67,67.55,1.932,1.2941,0.0,0.6379,3,15.0
15/9-F-11 T2,3825.0,0,NONE,False,3825.0,0.8384,23,68.67,67.55,1.2949,0.657,0.0,0.6379,2,1.0
15/9-F-11 T2,3850.0,0,NONE,False,3850.0,0.8439,23,68.67,67.55,1.9924,1.3354,0.0,0.657,3,6.0
15/9-F-11 T2,3875.0,0,NONE,False,3875.0,0.8494,23,68.67,67.55,1.3354,0.6784,0.0,0.657,2,7.3
15/9-F-11 T2,3900.0,0,NONE,False,3900.0,0.8549,23,68.67,67.55,0.0,0.0,0.0,0.0,0,32.3
15/9-F-11 T2,3925.0,0,NONE,False,3925.0,0.8604,23,68.67,67.55,0.0,0.0,0.0,0.0,0,57.3
15/9-F-11 T2,3950.0,0,NONE,False,3950.0,0.8658,23,68.67,67.55,0.0,0.0,0.0,0.0,0,75.0
15/9-F-11 T2,3975.0,0,NONE,False,3975.0,0.8713,23,68.67,67.55,0.0,0.0,0.0,0.0,0,50.0
15/9-F-11 T2,4000.0,0,NONE,False,4000.0,0.8768,23,68.67,67.55,0.6379,0.0,0.0,0.6379,1,25.0
15/9-F-11 T2,4025.0,0,NONE,False,4025.0,0.8823,23,68.67,67.55,2.5654,1.2896,0.0,1.2758,4,0.0
15/9-F-11 T2,4050.0,0,NONE,False,4050.0,0.8878,23,68.67,67.55,4.5364,3.2606,0.0,1.2758,7,0.0
15/9-F-11 T2,4075.0,0,NONE,False,4075.0,0.8932,23,68.67,67.55,6.5341,4.6204,0.0,1.9137,10,8.0
15/9-F-11 T2,4100.0,0,NONE,False,4100.0,0.8987,23,68.67,67.55,4.5387,1.9924,0.0,2.5463,7,5.0
15/9-F-11 T2,4125.0,0,NONE,False,4125.0,0.9042,23,68.67,67.55,1.2705,0.0,0.0,1.2705,2,2.0
15/9-F-11 T2,4150.0,0,NONE,False,4150.0,0.9097,23,68.67,67.55,0.6379,0.0,0.0,0.6379,1,20.0
15/9-F-11 T2,4175.0,0,NONE,False,4175.0,0.9152,23,68.67,67.55,0.0,0.0,0.0,0.0,0,45.0
15/9-F-11 T2,4200.0,0,NONE,False,4200.0,0.9206,23,68.67,67.55,0.0,0.0,0.0,0.0,0,54.0
15/9-F-11 T2,4225.0,0,NONE,False,4225.0,0.9261,23,68.67,67.55,0.0,0.0,0.0,0.0,0,29.0
15/9-F-11 T2,4250.0,0,NONE,False,4250.0,0.9316,23,68.67,67.55,0.6784,0.6784,0.0,0.0,1,4.0
15/9-F-11 T2,4275.0,0,NONE,False,4275.0,0.9371,23,68.67,67.55,0.6784,0.6784,0.0,0.0,1,21.0
15/9-F-11 T2,4300.0,0,NONE,False,4300.0,0.9426,23,68.67,67.55,0.0,0.0,0.0,0.0,0,46.0
15/9-F-11 T2,4325.0,0,NONE,False,4325.0,0.948,23,68.67,67.55,0.0,0.0,0.0,0.0,0,71.0
15/9-F-11 T2,4350.0,0,NONE,False,4350.0,0.9535,23,68.67,67.55,0.0,0.0,0.0,0.0,0,96.0
15/9-F-11 T2,4375.0,0,NONE,False,4375.0,0.959,23,68.67,67.55,0.0,0.0,0.0,0.0,0,121.0
15/9-F-11 T2,4400.0,0,NONE,False,4400.0,0.9645,23,68.67,67.55,0.0,0.0,0.0,0.0,0,146.0
15/9-F-11 T2,4425.0,0,NONE,False,4425.0,0.97,23,68.67,67.55,0.0,0.0,0.0,0.0,0,171.0
15/9-F-11 T2,4450.0,0,NONE,False,4450.0,0.9754,23,68.67,67.55,0.0,0.0,0.0,0.0,0,196.0
15/9-F-11 T2,4475.0,0,NONE,False,4475.0,0.9809,23,68.67,67.55,0.0,0.0,0.0,0.0,0,221.0
15/9-F-11 T2,4500.0,0,NONE,False,4500.0,0.9864,23,68.67,67.55,0.0,0.0,0.0,0.0,0,245.0
15/9-F-11 T2,4525.0,0,NONE,False,4525.0,0.9919,23,68.67,67.55,0.0,0.0,0.0,0.0,0,220.0
15/9-F-11 T2,4550.0,0,NONE,False,4550.0,0.9974,23,68.67,67.55,0.0,0.0,0.0,0.0,0,195.0
15/9-F-12,50.0,0,NONE,False,50.0,0.0142,23,69.75,68.28,3.911,0.6297,0.0,3.2813,6,0.0
15/9-F-12,75.0,0,NONE,False,75.0,0.0213,23,69.75,68.28,3.8584,1.8891,0.0,1.9693,6,5.0
15/9-F-12,100.0,0,NONE,False,100.0,0.0284,23,69.75,68.28,3.1879,3.1879,0.0,0.0,5,2.0
15/9-F-12,125.0,0,NONE,False,125.0,0.0355,23,69.75,68.28,5.8644,5.8644,0.0,0.0,9,0.6
15/9-F-12,150.0,0,NONE,False,150.0,0.0426,23,69.75,68.28,5.8776,5.8776,0.0,0.0,9,0.1
15/9-F-12,175.0,1,STUCK_PIPE,False,175.0,0.0497,23,69.75,68.28,1.9265,1.9265,0.0,0.0,3,3.0
15/9-F-12,200.0,0,NONE,False,200.0,0.0568,23,69.75,68.28,1.8739,1.8739,0.0,0.0,3,18.0
15/9-F-12,225.0,1,MUD_LOSS,True,225.0,0.0639,23,69.75,68.28,3.8308,3.8308,0.0,0.0,6,7.0
15/9-F-12,250.0,1,MUD_LOSS,False,250.0,0.071,23,69.75,68.28,2.5714,2.5714,0.0,0.0,4,4.0
15/9-F-12,275.0,0,NONE,False,275.0,0.0781,23,69.75,68.28,1.8903,1.8903,0.0,0.0,3,11.6
